,SHEET,CHAIN,CO_OWNED,STATE,SOUTHJ,CENTRALJ,NORTHJ,PA1,PA2,SHORE,NCALLS,EMPFT,EMPPT,NMGRS,WAGE_ST,INCTIME,FIRSTINC,BONUS,PCTAFF,MEALS,OPEN,HRSOPEN,PSODA,PFRY,PENTREE,NREGS,NREGS11,TYPE2,STATUS2,DATE2,NCALLS2,EMPFT2,EMPPT2,NMGRS2,WAGE_ST2,INCTIME2,FIRSTIN2,SPECIAL2,MEALS2,OPEN2R,HRSOPEN2,PSODA2,PFRY2,PENTREE2,NREGS2,NREGS112,EMPTOT,EMPTOT2,DEMP,PCHEMPC,DWAGE,PCHWAGE,GAP,NJ,BK,KFC,ROYS,WENDYS,PMEAL,PMEAL2,DPMEAL,CLOSED,FRACFT,FRACFT2,ATMIN,NEWMIN,ICODE
368,361,1,0,1,1,0,0,0,0,0,0,6.0,13.0,5.0,4.25,26.0,0.22,0,100.0,2,7.0,16.0,1.02,0.91,0.85,3.0,3.0,1,1,110792,,4.0,23.0,6.0,5.05,26.0,0.18,0.0,2.0,7.0,16.0,0.9,0.93,0.92,3.0,2.0,17.5,21.5,4.0,0.20512820512820512,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.7800000000000002,2.75,-0.03000000000000025,0,0.34285714285714286,0.18604651162790697,1,1,"NJ STORE, LOW-WAGE"
369,362,2,0,1,1,0,0,0,0,0,0,6.0,13.0,,4.25,13.0,0.66,1,100.0,2,10.5,12.5,1.06,0.81,2.45,5.0,3.0,1,1,111292,,24.0,4.0,4.0,5.05,13.0,0.18,0.0,1.0,10.5,12.5,1.05,0.84,2.43,5.0,3.0,,30.0,,,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.32,4.32,0.0,0,,0.8,1,1,"NJ STORE, LOW-WAGE"
370,363,2,0,1,1,0,0,0,0,0,2,0.0,25.0,3.0,4.25,18.0,0.18,0,75.0,2,10.5,12.5,1.06,0.8,2.45,4.0,3.0,1,1,111292,,14.0,7.0,2.0,5.2,4.0,0.13,0.0,2.0,10.5,12.5,1.01,0.8,2.43,4.0,4.0,15.5,19.5,4.0,0.22857142857142856,0.9500000000000002,0.22352941176470592,0.18823529411764703,1,0,1,0,0,4.3100000000000005,4.24,-0.07000000000000028,0,0.0,0.717948717948718,1,0,"NJ STORE, LOW-WAGE"
371,364,2,0,1,1,0,0,0,0,0,3,3.5,20.0,3.0,4.25,13.0,0.12,1,,2,11.0,12.0,0.95,0.85,2.45,4.0,4.0,1,1,111492,,1.0,30.0,4.0,5.05,52.0,0.25,0.0,1.0,10.5,12.5,1.05,0.84,2.43,5.0,3.0,16.5,20.0,3.5,0.1917808219178082,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.25,4.32,0.07000000000000028,0,0.21212121212121213,0.05,1,1,"NJ STORE, LOW-WAGE"
372,366,3,0,1,1,0,0,0,0,0,3,2.0,17.0,3.0,4.5,13.0,0.25,0,50.0,2,10.5,11.5,1.02,0.91,0.63,5.0,4.0,1,1,111892,1.0,1.0,19.0,4.0,5.05,13.0,0.25,0.0,2.0,10.5,11.5,1.01,0.9,0.63,4.0,3.0,13.5,14.5,1.0,0.07142857142857142,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,2.56,2.54,-0.020000000000000018,0,0.14814814814814814,0.06896551724137931,0,1,"NJ STORE, MED-WAGE"
373,368,4,0,1,1,0,0,0,0,0,1,0.0,20.0,3.0,4.25,13.0,0.15,0,20.0,3,10.5,12.5,0.89,0.86,0.95,2.0,1.0,1,1,111392,,0.0,25.0,2.0,5.05,19.0,0.15,0.0,1.0,10.5,11.5,1.0,0.85,0.95,2.0,2.0,13.0,14.5,1.5,0.10909090909090909,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,0,1,2.7,2.8,0.09999999999999964,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
374,369,1,1,1,0,0,1,0,0,0,1,0.0,15.0,4.0,4.35,18.0,0.12,0,87.0,2,7.0,15.0,1.17,1.06,1.17,3.0,2.0,2,3,120992,,0.0,0.0,0.0,,,,,,,,,,,,,11.5,0.0,-11.5,-1.0,,,0.1609195402298851,1,1,0,0,0,3.4,,,1,0.0,,0,0,"NJ STORE, MED-WAGE"
375,370,1,0,1,0,0,1,0,0,0,0,20.0,11.5,3.3,4.85,18.0,0.25,0,80.0,3,7.0,16.0,1.06,0.95,0.95,3.0,2.0,1,1,110792,,26.0,5.0,3.0,5.05,,0.1,1.0,3.0,7.0,16.0,,,,3.0,2.0,29.05,31.5,2.4499999999999993,0.08092485549132945,0.20000000000000018,0.041237113402061897,0.041237113402061897,1,1,0,0,0,2.96,,,0,0.6884681583476764,0.8253968253968254,0,1,"NJ STORE, MED-WAGE"
376,376,1,0,1,0,0,1,0,0,0,3,4.0,10.0,4.0,4.5,13.0,0.1,0,,2,8.0,14.0,0.95,0.95,0.96,8.0,4.0,1,1,111792,2.0,0.0,17.0,3.0,5.05,15.0,0.2,1.0,2.0,8.0,14.0,1.26,1.01,1.0,3.0,3.0,13.0,11.5,-1.5,-0.12244897959183673,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.86,3.27,0.41000000000000014,0,0.3076923076923077,0.0,0,1,"NJ STORE, MED-WAGE"
377,377,1,0,1,0,0,1,0,0,0,3,12.0,6.0,3.0,4.25,26.0,0.15,1,90.0,2,8.0,14.0,1.06,0.95,0.95,3.0,2.0,1,1,110792,,11.0,12.0,3.0,5.05,26.0,0.2,0.0,2.0,8.0,14.0,1.05,0.95,0.94,3.0,1.0,18.0,20.0,2.0,0.10526315789473684,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.94,-0.020000000000000018,0,0.6666666666666666,0.55,1,1,"NJ STORE, LOW-WAGE"
378,379,1,0,1,0,0,1,0,0,0,0,20.0,12.0,4.0,4.62,26.0,0.17,0,30.0,3,7.0,16.0,1.06,1.06,0.95,3.0,2.0,1,1,111792,1.0,28.0,6.0,3.0,5.05,52.0,0.15,1.0,1.0,7.0,16.0,1.06,1.06,1.06,3.0,2.0,30.0,34.0,4.0,0.125,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,1,0,0,0,3.0700000000000003,3.18,0.10999999999999988,0,0.6666666666666666,0.8235294117647058,0,1,"NJ STORE, MED-WAGE"
379,380,1,0,1,0,0,1,0,0,0,0,10.0,15.0,3.0,4.5,52.0,0.2,0,50.0,3,7.0,16.0,1.06,0.95,0.95,3.0,2.0,1,1,110792,,15.0,14.0,3.0,5.05,26.0,0.13,0.0,1.0,7.0,16.0,1.05,0.94,0.94,3.0,2.0,20.5,25.0,4.5,0.1978021978021978,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,2.96,2.9299999999999997,-0.03000000000000025,0,0.4878048780487805,0.6,0,1,"NJ STORE, MED-WAGE"
380,383,1,0,1,0,0,1,0,0,0,3,6.0,4.0,2.0,4.5,26.0,0.25,0,30.0,1,7.0,16.0,1.15,0.95,0.95,2.0,2.0,1,1,111892,2.0,7.0,2.0,2.0,5.05,26.0,0.38,0.0,1.0,7.0,16.0,1.16,1.01,1.05,2.0,2.0,10.0,10.0,0.0,0.0,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.05,3.2199999999999998,0.16999999999999993,0,0.6,0.7,0,1,"NJ STORE, MED-WAGE"
381,384,1,0,1,0,0,1,0,0,0,3,,,3.0,4.65,26.0,0.25,0,,2,7.0,16.0,1.06,0.95,0.95,3.0,2.0,1,1,110792,,0.0,30.0,3.0,5.05,26.0,0.1,0.0,3.0,7.0,16.0,1.05,1.05,0.89,3.0,2.0,,18.0,,,0.39999999999999947,0.08602150537634397,0.08602150537634397,1,1,0,0,0,2.96,2.99,0.03000000000000025,0,,0.0,0,1,"NJ STORE, MED-WAGE"
382,385,1,0,1,0,0,1,0,0,0,2,16.0,14.0,3.0,4.25,,0.15,1,25.0,1,7.0,17.0,,,,3.0,2.0,2,1,120992,4.0,15.0,14.0,3.0,5.05,28.0,0.1,0.0,2.0,7.0,17.0,1.16,1.22,0.41,3.0,3.0,26.0,25.0,-1.0,-0.0392156862745098,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,,2.79,,0,0.6153846153846154,0.6,1,1,"NJ STORE, LOW-WAGE"
383,386,1,0,1,0,0,1,0,0,0,0,0.0,19.0,3.0,4.25,39.0,0.25,0,,1,7.0,17.0,1.06,0.95,0.95,3.0,2.0,1,1,111692,,14.0,10.0,4.0,5.05,26.0,0.25,0.0,1.0,7.0,17.0,1.05,0.95,0.95,4.0,2.0,12.5,23.0,10.5,0.5915492957746479,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.96,2.95,-0.009999999999999787,0,0.0,0.6086956521739131,1,1,"NJ STORE, LOW-WAGE"
384,391,2,0,1,0,0,1,0,0,0,3,15.0,5.0,2.0,4.25,6.0,0.12,0,12.0,2,11.0,10.0,1.06,1.06,2.66,3.0,3.0,1,1,111492,2.0,12.0,7.0,2.0,5.05,,,0.0,2.0,11.0,10.0,1.05,1.05,2.64,4.0,3.0,19.5,17.5,-2.0,-0.10810810810810811,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.78,4.74,-0.040000000000000036,0,0.7692307692307693,0.6857142857142857,1,1,"NJ STORE, LOW-WAGE"
385,393,2,1,1,0,0,1,0,0,0,4,4.0,10.0,3.0,4.62,2.0,0.25,0,100.0,2,11.0,11.0,1.17,1.27,2.77,3.0,2.0,1,1,111792,3.0,18.0,4.0,3.0,5.25,13.0,0.25,1.0,1.0,11.0,11.0,1.16,1.26,2.75,3.0,2.0,12.0,23.0,11.0,0.6285714285714286,0.6299999999999999,0.13636363636363633,0.09307359307359302,1,0,1,0,0,5.21,5.17,-0.040000000000000036,0,0.3333333333333333,0.782608695652174,0,0,"NJ STORE, MED-WAGE"
386,396,3,1,1,0,0,1,0,0,0,1,24.0,16.0,4.0,4.87,9.0,0.37,0,10.0,2,6.0,17.0,1.27,1.07,2.13,5.0,3.0,1,1,111192,,8.0,30.0,3.0,5.4,26.0,0.1,0.0,2.0,7.0,16.0,1.11,1.05,1.05,5.0,3.0,36.0,26.0,-10.0,-0.3225806451612903,0.5300000000000002,0.10882956878850107,0.03696098562628331,1,0,0,1,0,4.47,3.21,-1.2599999999999998,0,0.6666666666666666,0.3076923076923077,0,0,"NJ STORE, MED-WAGE"
387,397,3,1,1,0,0,1,0,0,0,2,4.0,28.0,3.0,4.25,52.0,0.62,0,85.0,2,6.0,17.0,1.12,1.02,1.06,4.0,3.0,2,1,122892,9.0,6.0,15.0,3.0,5.05,52.0,0.24,0.0,2.0,6.0,17.0,1.17,1.06,2.11,4.0,3.0,21.0,16.5,-4.5,-0.24,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.2,4.34,1.1399999999999997,0,0.19047619047619047,0.36363636363636365,1,1,"NJ STORE, LOW-WAGE"
388,398,3,1,1,0,0,1,0,0,0,1,14.0,13.0,4.0,4.75,13.0,0.15,0,25.0,2,6.0,17.0,1.12,1.06,1.06,5.0,4.0,2,1,121092,2.0,25.0,15.0,3.0,5.05,28.0,,0.0,2.0,6.0,17.0,1.11,1.06,1.05,5.0,3.0,24.5,35.5,11.0,0.36666666666666664,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.24,3.2199999999999998,-0.020000000000000462,0,0.5714285714285714,0.704225352112676,0,1,"NJ STORE, MED-WAGE"
389,399,3,1,1,0,0,1,0,0,0,0,13.0,8.0,3.0,4.87,18.0,0.3,1,,2,6.0,17.0,1.27,1.04,1.12,7.0,3.0,1,1,111192,,18.0,18.0,4.0,5.05,26.0,0.23,0.0,2.0,7.0,16.0,1.26,1.08,1.05,7.0,4.0,20.0,31.0,11.0,0.43137254901960786,0.17999999999999972,0.03696098562628331,0.03696098562628331,1,0,0,1,0,3.43,3.3899999999999997,-0.04000000000000048,0,0.65,0.5806451612903226,0,1,"NJ STORE, MED-WAGE"
390,400,3,1,1,0,0,1,0,0,0,0,16.0,15.0,3.0,4.5,39.0,0.5,0,50.0,3,6.0,17.0,1.2,1.06,1.06,5.0,5.0,1,1,111192,,8.0,24.0,3.0,5.05,41.0,0.15,0.0,2.0,7.0,16.0,1.17,1.01,1.05,5.0,3.0,26.5,23.0,-3.5,-0.1414141414141414,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,0,1,0,3.32,3.2299999999999995,-0.0900000000000003,0,0.6037735849056604,0.34782608695652173,0,1,"NJ STORE, MED-WAGE"
391,401,3,0,1,0,0,1,0,0,0,0,8.0,6.0,4.0,4.25,13.0,0.17,1,18.0,2,7.0,16.0,1.12,1.02,1.02,6.0,4.0,1,1,111792,2.0,5.0,27.0,4.0,5.05,26.0,0.15,0.0,2.0,6.0,16.0,1.12,1.05,1.05,6.0,4.0,15.0,22.5,7.5,0.4,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.16,3.2199999999999998,0.05999999999999961,0,0.5333333333333333,0.2222222222222222,1,1,"NJ STORE, LOW-WAGE"
392,402,3,1,1,0,0,1,0,0,0,2,11.0,10.0,3.0,4.75,26.0,0.25,0,20.0,2,6.0,16.0,1.12,1.02,1.06,4.0,2.0,1,1,111692,,17.0,5.0,2.0,5.05,26.0,0.13,0.0,2.0,7.0,15.0,1.11,1.05,1.05,4.0,1.0,19.0,21.5,2.5,0.12345679012345678,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,1,0,3.2,3.21,0.009999999999999787,0,0.5789473684210527,0.7906976744186046,0,1,"NJ STORE, MED-WAGE"
393,405,3,1,1,0,0,1,0,0,0,3,6.0,17.0,3.0,4.32,26.0,0.12,0,57.0,2,6.0,17.0,1.12,1.02,1.06,7.0,4.0,1,1,111692,,1.5,15.0,3.0,5.05,26.0,0.15,0.0,2.0,7.0,16.0,1.12,1.01,1.05,6.0,3.0,17.5,12.0,-5.5,-0.3728813559322034,0.7299999999999995,0.16898148148148137,0.16898148148148137,1,0,0,1,0,3.2,3.1799999999999997,-0.020000000000000462,0,0.34285714285714286,0.125,0,1,"NJ STORE, MED-WAGE"
394,410,1,0,1,0,0,1,0,0,0,0,0.0,35.0,3.0,4.25,26.0,0.1,0,,3,7.0,16.0,1.04,1.12,1.02,4.0,3.0,1,1,111692,,0.0,35.0,3.0,5.05,26.0,0.1,1.0,2.0,7.0,16.0,1.19,0.98,1.01,4.0,3.0,20.5,20.5,0.0,0.0,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.18,3.1799999999999997,-4.440892098500626e-16,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
395,411,1,0,1,0,0,1,0,0,0,1,0.0,36.0,3.0,4.5,26.0,0.1,0,100.0,2,7.0,16.0,1.16,1.02,1.09,5.0,4.0,1,1,111692,,4.0,36.0,3.0,5.05,4.0,0.13,1.0,2.0,7.0,16.0,1.15,1.01,1.01,5.0,4.0,21.0,25.0,4.0,0.17391304347826086,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,1,0,0,0,3.2699999999999996,3.17,-0.09999999999999964,0,0.0,0.16,0,1,"NJ STORE, MED-WAGE"
396,412,2,0,1,0,1,0,0,0,0,0,0.0,17.0,2.0,4.5,,0.37,0,18.0,1,11.0,11.0,1.06,1.02,2.34,5.0,2.0,1,1,111292,,0.0,13.0,2.0,5.05,,,0.0,1.0,11.0,11.0,1.15,1.05,2.64,5.0,3.0,10.5,8.5,-2.0,-0.21052631578947367,0.5499999999999998,0.12222222222222218,0.12222222222222218,1,0,1,0,0,4.42,4.84,0.41999999999999993,0,0.0,0.0,0,1,"NJ STORE, MED-WAGE"
397,413,1,0,1,0,0,1,0,0,0,0,0.0,36.0,5.0,4.25,9.0,0.5,0,100.0,1,6.0,17.0,1.12,1.02,1.06,4.0,3.0,1,1,110792,,0.0,20.0,3.0,5.05,26.0,0.13,1.0,1.0,7.0,17.0,1.11,1.01,1.05,4.0,2.0,23.0,13.0,-10.0,-0.5555555555555556,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.2,3.17,-0.03000000000000025,0,0.0,0.0,1,1,"NJ STORE, LOW-WAGE"
398,414,1,0,1,0,0,1,0,0,0,0,0.0,36.0,5.0,4.25,26.0,,0,45.0,1,7.0,16.0,1.06,0.95,1.11,4.0,2.0,1,1,111692,,13.0,9.0,4.0,5.05,26.0,0.38,1.0,3.0,7.0,16.0,1.15,0.95,1.13,4.0,3.0,23.0,21.5,-1.5,-0.06741573033707865,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.12,3.2299999999999995,0.10999999999999943,0,0.0,0.6046511627906976,1,1,"NJ STORE, LOW-WAGE"
399,415,1,0,1,0,0,1,0,0,0,0,8.0,32.0,5.0,4.25,9.0,,1,65.0,2,7.0,16.0,1.06,0.91,0.98,5.0,3.0,1,1,110792,,0.0,38.0,4.0,5.05,52.0,,0.0,2.0,7.0,16.0,1.05,0.9,1.04,4.0,2.0,29.0,23.0,-6.0,-0.23076923076923078,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.95,2.99,0.040000000000000036,0,0.27586206896551724,0.0,1,1,"NJ STORE, LOW-WAGE"
400,417,1,1,1,0,0,1,0,0,0,0,4.0,28.0,3.0,4.25,13.0,0.2,1,90.0,2,7.0,16.0,1.05,0.94,1.07,4.0,4.0,1,1,110992,,13.0,17.0,4.0,5.05,26.0,0.15,1.0,3.0,7.0,16.0,1.11,1.09,1.0,3.0,2.0,21.0,25.5,4.5,0.1935483870967742,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,3.06,3.2,0.14000000000000012,0,0.19047619047619047,0.5098039215686274,1,1,"NJ STORE, LOW-WAGE"
401,418,1,0,1,0,0,1,0,0,0,2,30.0,15.0,4.0,4.25,26.0,0.1,1,10.0,2,8.0,15.0,1.02,1.01,0.52,4.0,3.0,1,1,110992,,0.0,35.0,4.0,5.05,26.0,0.15,0.0,2.0,7.0,16.0,1.03,0.9,0.59,3.0,3.0,41.5,21.5,-20.0,-0.6349206349206349,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,1,0,0,0,2.5500000000000003,2.52,-0.03000000000000025,0,0.7228915662650602,0.0,1,1,"NJ STORE, LOW-WAGE"
402,419,2,1,1,0,0,1,0,0,0,4,3.0,10.0,4.0,4.25,,0.5,0,15.0,2,11.0,11.0,1.06,0.85,2.34,4.0,4.0,2,1,121592,4.0,5.0,5.0,2.0,5.05,,,0.0,1.0,11.0,11.0,1.05,0.84,2.53,4.0,3.0,12.0,9.5,-2.5,-0.23255813953488372,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,1,0,0,4.25,4.42,0.16999999999999993,0,0.25,0.5263157894736842,1,1,"NJ STORE, LOW-WAGE"
403,421,2,1,1,0,0,1,0,0,0,3,20.0,10.0,8.0,4.62,4.0,0.37,0,10.0,2,10.5,13.0,1.06,0.85,2.34,4.0,2.0,1,1,111792,3.0,25.0,7.0,8.0,5.05,4.0,1.0,0.0,2.0,10.5,13.0,1.05,0.84,2.32,4.0,2.0,33.0,36.5,3.5,0.10071942446043165,0.4299999999999997,0.09307359307359302,0.09307359307359302,1,0,1,0,0,4.25,4.21,-0.040000000000000036,0,0.6060606060606061,0.684931506849315,0,1,"NJ STORE, MED-WAGE"
404,422,2,0,1,0,0,1,0,0,0,2,0.0,7.0,3.0,4.75,,0.25,0,,2,10.0,11.0,1.06,0.85,2.34,4.0,2.0,1,1,111492,2.0,5.0,10.0,6.0,5.05,,,0.0,1.0,11.0,11.0,1.01,0.84,2.32,4.0,4.0,6.5,16.0,9.5,0.8444444444444444,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,1,0,0,4.25,4.17,-0.08000000000000007,0,0.0,0.3125,0,1,"NJ STORE, MED-WAGE"
405,423,2,1,1,0,0,1,0,0,0,3,2.0,10.0,2.0,4.95,13.0,0.5,1,33.0,1,11.0,12.0,1.06,0.85,2.34,3.0,2.0,1,1,111492,1.0,19.0,3.5,3.0,5.25,13.0,0.5,0.0,1.0,11.0,11.0,1.05,0.84,2.32,3.0,2.0,9.0,23.75,14.75,0.9007633587786259,0.2999999999999998,0.060606060606060566,0.02020202020202013,1,0,1,0,0,4.25,4.21,-0.040000000000000036,0,0.2222222222222222,0.8,0,0,"NJ STORE, MED-WAGE"
406,424,2,1,1,0,0,1,0,0,0,0,3.5,6.5,3.0,4.75,13.0,0.25,0,45.0,1,11.0,11.0,1.06,0.85,2.34,5.0,3.0,1,1,111792,1.0,12.0,3.0,4.0,5.25,19.0,0.5,0.0,1.0,11.0,14.0,1.05,0.94,2.32,5.0,3.0,9.75,17.5,7.75,0.5688073394495413,0.5,0.10526315789473684,0.06315789473684207,1,0,1,0,0,4.25,4.31,0.05999999999999961,0,0.358974358974359,0.6857142857142857,0,0,"NJ STORE, MED-WAGE"
407,426,3,1,1,0,0,1,0,0,0,0,3.0,33.0,5.0,4.25,26.0,0.15,0,75.0,2,5.0,19.0,1.18,1.02,1.06,5.0,3.0,1,1,111192,,5.0,25.0,3.0,5.05,19.0,0.25,1.0,2.0,6.0,18.0,1.11,1.05,1.05,6.0,5.0,24.5,20.5,-4.0,-0.17777777777777778,0.7999999999999998,0.18823529411764703,0.18823529411764703,1,0,0,1,0,3.2600000000000002,3.21,-0.050000000000000266,0,0.12244897959183673,0.24390243902439024,1,1,"NJ STORE, LOW-WAGE"
408,427,4,0,1,0,0,1,0,0,0,3,7.0,8.0,3.0,4.75,13.0,0.1,0,40.0,2,10.5,12.5,1.06,0.98,2.03,2.0,2.0,2,1,121792,4.0,0.0,35.0,3.0,5.05,,,1.0,2.0,10.5,12.5,1.11,1.09,2.07,2.0,2.0,14.0,20.5,6.5,0.37681159420289856,0.2999999999999998,0.06315789473684207,0.06315789473684207,1,0,0,0,1,4.07,4.27,0.1999999999999993,0,0.5,0.0,0,1,"NJ STORE, MED-WAGE"
409,428,4,0,1,0,0,1,0,0,0,2,0.0,33.0,3.0,4.62,13.0,0.12,0,100.0,2,10.5,12.5,1.06,0.98,1.06,2.0,2.0,1,1,111392,,10.0,24.0,3.0,5.14,13.0,0.1,0.0,2.0,10.5,12.5,1.05,0.89,2.11,2.0,2.0,19.5,25.0,5.5,0.24719101123595505,0.5199999999999996,0.11255411255411246,0.09307359307359302,1,0,0,0,1,3.1,4.05,0.9499999999999997,0,0.0,0.4,0,0,"NJ STORE, MED-WAGE"
